account_id,Sum of awg_engagement_rate,Sum of comment_engagement_rate,create_time,Sum of followers,Sum of following,is_ad_virtual,is_verified,like_count,Sum of like_engagement_rate,Sum of likes,open_favorite,top_videos,timestamp,Sum of videos_count
user3353985591604,0.007905586477015048,0.00035044320758606474,null,2772,4721,false,false,null,0.007555143269428983,6190,null,"https://www.tiktok.com/@user3353985591604/video/7254520106561064198,https://www.tiktok.com/@user3353985591604/video/7253779470698482949,https://www.tiktok.com/@user3353985591604/video/7253776836738419974,https://www.tiktok.com/@user3353985591604/video/7250068271339261190,https://www.tiktok.com/@user3353985591604/video/7250067148180065542,https://www.tiktok.com/@user3353985591604/video/7245241616514993413,https://www.tiktok.com/@user3353985591604/video/7242284454998494469,https://www.tiktok.com/@user3353985591604/video/7235622558152805637,https://www.tiktok.com/@user3353985591604/video/7235620524565499141,https://www.tiktok.com/@user3353985591604/video/7235620139276782854,https://www.tiktok.com/@user3353985591604/video/7235618974434626821,https://www.tiktok.com/@user3353985591604/video/7203895353265917211,https://www.tiktok.com/@user3353985591604/video/7203894274126073115,https://www.tiktok.com/@user3353985591604/video/7203891785096105243,https://www.tiktok.com/@user3353985591604/video/7203890935665642778,https://www.tiktok.com/@user3353985591604/video/7197627320948116763,https://www.tiktok.com/@user3353985591604/video/7197627024410823962,https://www.tiktok.com/@user3353985591604/video/7197626782122609946,https://www.tiktok.com/@user3353985591604/video/7197626198996815131,https://www.tiktok.com/@user3353985591604/video/7197624863572462875,https://www.tiktok.com/@user3353985591604/video/7197623226996919578,https://www.tiktok.com/@user3353985591604/video/7175852656223685915,https://www.tiktok.com/@user3353985591604/video/7175852473867832603,https://www.tiktok.com/@user3353985591604/video/7173857273884790042,https://www.tiktok.com/@user3353985591604/video/7168279089965468955,https://www.tiktok.com/@user3353985591604/video/7168278396793851163,https://www.tiktok.com/@user3353985591604/video/7168273982238625051,https://www.tiktok.com/@user3353985591604/video/7168273457271065882,https://www.tiktok.com/@user3353985591604/video/7168271787917118746,https://www.tiktok.com/@user3353985591604/video/7136958911915052315,https://www.tiktok.com/@user3353985591604/video/7136957345996836123,https://www.tiktok.com/@user3353985591604/video/7136954436328443162,https://www.tiktok.com/@user3353985591604/video/7121319651186904346,https://www.tiktok.com/@user3353985591604/video/7113145142340488475,https://www.tiktok.com/@user3353985591604/video/7113144593872342298",2023-07-27 00:00:00,172
user346614631,2.085714285714286,0.7571428571428571,null,14,17,false,false,null,1.3285714285714287,103,null,"https://www.tiktok.com/@user346614631/video/7199129297418816794,https://www.tiktok.com/@user346614631/video/7183168129797819674,https://www.tiktok.com/@user346614631/video/7136495630364495131,https://www.tiktok.com/@user346614631/video/7136482433595116827,https://www.tiktok.com/@user346614631/video/7125579527547309338",2023-07-27 00:00:00,5
user4rfx8nqryr,0.017040896652547138,0.0003898489335382539,null,3811,7187,false,false,null,0.016651047719008882,5864,null,"https://www.tiktok.com/@user4rfx8nqryr/video/7259213172165414146,https://www.tiktok.com/@user4rfx8nqryr/video/7259168755643649281,https://www.tiktok.com/@user4rfx8nqryr/video/7259165934147865858,https://www.tiktok.com/@user4rfx8nqryr/video/7172903218903567642,https://www.tiktok.com/@user4rfx8nqryr/video/7171669112874208538,https://www.tiktok.com/@user4rfx8nqryr/video/7168474020017392922,https://www.tiktok.com/@user4rfx8nqryr/video/7166201514388639003,https://www.tiktok.com/@user4rfx8nqryr/video/7162521690549931291,https://www.tiktok.com/@user4rfx8nqryr/video/7157699721350368539,https://www.tiktok.com/@user4rfx8nqryr/video/7152351548675247387,https://www.tiktok.com/@user4rfx8nqryr/video/7152312211891850523,https://www.tiktok.com/@user4rfx8nqryr/video/7152311066591087899,https://www.tiktok.com/@user4rfx8nqryr/video/7152196783786036506,https://www.tiktok.com/@user4rfx8nqryr/video/7152131617715227930,https://www.tiktok.com/@user4rfx8nqryr/video/7152131174570134811,https://www.tiktok.com/@user4rfx8nqryr/video/7149874214944722203,https://www.tiktok.com/@user4rfx8nqryr/video/7149798437171580186,https://www.tiktok.com/@user4rfx8nqryr/video/7149114671637794075,https://www.tiktok.com/@user4rfx8nqryr/video/7143911400371440922,https://www.tiktok.com/@user4rfx8nqryr/video/7140889816589176091,https://www.tiktok.com/@user4rfx8nqryr/video/7140255874513194267,https://www.tiktok.com/@user4rfx8nqryr/video/7139919714469350683,https://www.tiktok.com/@user4rfx8nqryr/video/7139860016177171738,https://www.tiktok.com/@user4rfx8nqryr/video/7139054947345222939,https://www.tiktok.com/@user4rfx8nqryr/video/7138988970150563098,https://www.tiktok.com/@user4rfx8nqryr/video/7138023855653801242,https://www.tiktok.com/@user4rfx8nqryr/video/7137882384115993883,https://www.tiktok.com/@user4rfx8nqryr/video/7137682645487455514,https://www.tiktok.com/@user4rfx8nqryr/video/7137673231745518875,https://www.tiktok.com/@user4rfx8nqryr/video/7137666953266646299,https://www.tiktok.com/@user4rfx8nqryr/video/7137187573272710427,https://www.tiktok.com/@user4rfx8nqryr/video/7136962537152679194,https://www.tiktok.com/@user4rfx8nqryr/video/7136164773418388762,https://www.tiktok.com/@user4rfx8nqryr/video/7135066040039410971,https://www.tiktok.com/@user4rfx8nqryr/video/7132738760114064666",2023-07-26 00:00:00,63
user507312920,0.28125,0.013020833333333332,null,32,89,false,false,null,0.26822916666666663,103,null,"https://www.tiktok.com/@user507312920/video/6837783387994885377,https://www.tiktok.com/@user507312920/video/6829575204147105026,https://www.tiktok.com/@user507312920/video/6829573133415091457,https://www.tiktok.com/@user507312920/video/6823753395510267137,https://www.tiktok.com/@user507312920/video/6823751008317902082,https://www.tiktok.com/@user507312920/video/6821505544830864642,https://www.tiktok.com/@user507312920/video/6819919799410330882,https://www.tiktok.com/@user507312920/video/6819918272784338177,https://www.tiktok.com/@user507312920/video/6819664992384716034,https://www.tiktok.com/@user507312920/video/6819662662322916609,https://www.tiktok.com/@user507312920/video/6819660827180780801,https://www.tiktok.com/@user507312920/video/6819659960620731650",2023-07-26 00:00:00,12
user582b0mmiwg,0.010290708043517031,0.0006420545746388443,null,1602,3532,false,false,null,0.009648653468878188,7447,null,"https://www.tiktok.com/@user582b0mmiwg/video/7106183752535002394,https://www.tiktok.com/@user582b0mmiwg/video/7106104453975051547,https://www.tiktok.com/@user582b0mmiwg/video/7105363874026769690,https://www.tiktok.com/@user582b0mmiwg/video/7105362873832033562,https://www.tiktok.com/@user582b0mmiwg/video/7087002431422303514,https://www.tiktok.com/@user582b0mmiwg/video/7086631862658944282,https://www.tiktok.com/@user582b0mmiwg/video/7086258032828550427,https://www.tiktok.com/@user582b0mmiwg/video/7086256926664723738,https://www.tiktok.com/@user582b0mmiwg/video/7086256075032382747,https://www.tiktok.com/@user582b0mmiwg/video/7085556440215080218,https://www.tiktok.com/@user582b0mmiwg/video/7085555537047309595,https://www.tiktok.com/@user582b0mmiwg/video/7085554797411142938,https://www.tiktok.com/@user582b0mmiwg/video/7085553744762424603,https://www.tiktok.com/@user582b0mmiwg/video/7085550327952444699,https://www.tiktok.com/@user582b0mmiwg/video/7085549361114975514,https://www.tiktok.com/@user582b0mmiwg/video/7085316771581824282,https://www.tiktok.com/@user582b0mmiwg/video/7084810839865232666,https://www.tiktok.com/@user582b0mmiwg/video/7084809934658981147,https://www.tiktok.com/@user582b0mmiwg/video/7084776639086988570,https://www.tiktok.com/@user582b0mmiwg/video/7084408491288349978,https://www.tiktok.com/@user582b0mmiwg/video/7084400823869984026,https://www.tiktok.com/@user582b0mmiwg/video/7084064472708533530,https://www.tiktok.com/@user582b0mmiwg/video/7084063370189589787,https://www.tiktok.com/@user582b0mmiwg/video/7084061914766118171,https://www.tiktok.com/@user582b0mmiwg/video/7084020753510714650,https://www.tiktok.com/@user582b0mmiwg/video/7084019877798874395,https://www.tiktok.com/@user582b0mmiwg/video/7084018859598040347,https://www.tiktok.com/@user582b0mmiwg/video/7084018180246474011,https://www.tiktok.com/@user582b0mmiwg/video/7084017236360351003,https://www.tiktok.com/@user582b0mmiwg/video/7084016624096873754,https://www.tiktok.com/@user582b0mmiwg/video/7084015875279408411,https://www.tiktok.com/@user582b0mmiwg/video/7083698879132093722,https://www.tiktok.com/@user582b0mmiwg/video/7083697211917208858,https://www.tiktok.com/@user582b0mmiwg/video/7083696045078646042,https://www.tiktok.com/@user582b0mmiwg/video/7083695246894206235",2023-07-25 00:00:00,318
user588555883,0.033450549450549455,0.00421978021978022,null,910,1872,false,false,null,0.02923076923076923,665,null,"https://www.tiktok.com/@user588555883/video/7113423145511439621,https://www.tiktok.com/@user588555883/video/7102821988061793542,https://www.tiktok.com/@user588555883/video/7102813656764747013,https://www.tiktok.com/@user588555883/video/7102808938277522693,https://www.tiktok.com/@user588555883/video/7096913646864911621,https://www.tiktok.com/@user588555883/video/7091760097206013189,https://www.tiktok.com/@user588555883/video/7086838817889488134,https://www.tiktok.com/@user588555883/video/7086810776484334854,https://www.tiktok.com/@user588555883/video/7086796607777180933,https://www.tiktok.com/@user588555883/video/7086782130415521029,https://www.tiktok.com/@user588555883/video/7081641429193215237,https://www.tiktok.com/@user588555883/video/7076056009063845125,https://www.tiktok.com/@user588555883/video/7070922372328590597,https://www.tiktok.com/@user588555883/video/7059315108400467205,https://www.tiktok.com/@user588555883/video/7058869978346376454,https://www.tiktok.com/@user588555883/video/7057591230724574469,https://www.tiktok.com/@user588555883/video/7056002238925360390,https://www.tiktok.com/@user588555883/video/7055199427543207174,https://www.tiktok.com/@user588555883/video/7054840492546084101,https://www.tiktok.com/@user588555883/video/7053376556160339206,https://www.tiktok.com/@user588555883/video/7053368741018504453,https://www.tiktok.com/@user588555883/video/7053366331118308614,https://www.tiktok.com/@user588555883/video/7053358041432952070,https://www.tiktok.com/@user588555883/video/7053113903219215621,https://www.tiktok.com/@user588555883/video/7053111338884664582",2023-07-25 00:00:00,25
usergvd7jz6le1,0.026625200642054574,0.001565008025682183,null,1424,1467,false,false,null,0.02506019261637239,4945,null,"https://www.tiktok.com/@usergvd7jz6le1/video/7159532759105457414,https://www.tiktok.com/@usergvd7jz6le1/video/7158950812381760774,https://www.tiktok.com/@usergvd7jz6le1/video/7158184519751781637,https://www.tiktok.com/@usergvd7jz6le1/video/7157886102710324485,https://www.tiktok.com/@usergvd7jz6le1/video/7157624166802377989,https://www.tiktok.com/@usergvd7jz6le1/video/7156108294489263365,https://www.tiktok.com/@usergvd7jz6le1/video/7154705657764056326,https://www.tiktok.com/@usergvd7jz6le1/video/7154099004723252485,https://www.tiktok.com/@usergvd7jz6le1/video/7153400780953799942,https://www.tiktok.com/@usergvd7jz6le1/video/7152751799118695686,https://www.tiktok.com/@usergvd7jz6le1/video/7151804911385070853,https://www.tiktok.com/@usergvd7jz6le1/video/7150556565471317254,https://www.tiktok.com/@usergvd7jz6le1/video/7150173945415732485,https://www.tiktok.com/@usergvd7jz6le1/video/7149788266445704454,https://www.tiktok.com/@usergvd7jz6le1/video/7149062414770654469,https://www.tiktok.com/@usergvd7jz6le1/video/7148654122827336965,https://www.tiktok.com/@usergvd7jz6le1/video/7147946179970583814,https://www.tiktok.com/@usergvd7jz6le1/video/7147727390322478342,https://www.tiktok.com/@usergvd7jz6le1/video/7147600475851001093,https://www.tiktok.com/@usergvd7jz6le1/video/7147200911826373893,https://www.tiktok.com/@usergvd7jz6le1/video/7146348924029209861,https://www.tiktok.com/@usergvd7jz6le1/video/7146015740154449158,https://www.tiktok.com/@usergvd7jz6le1/video/7145593620010110213,https://www.tiktok.com/@usergvd7jz6le1/video/7144826766845086981,https://www.tiktok.com/@usergvd7jz6le1/video/7144435688639827206,https://www.tiktok.com/@usergvd7jz6le1/video/7144083790414105862,https://www.tiktok.com/@usergvd7jz6le1/video/7143677504279022854,https://www.tiktok.com/@usergvd7jz6le1/video/7143265613039799558,https://www.tiktok.com/@usergvd7jz6le1/video/7142878236022721797,https://www.tiktok.com/@usergvd7jz6le1/video/7142359334725405957,https://www.tiktok.com/@usergvd7jz6le1/video/7142021541960748293,https://www.tiktok.com/@usergvd7jz6le1/video/7141718016705760517,https://www.tiktok.com/@usergvd7jz6le1/video/7141416798783638790,https://www.tiktok.com/@usergvd7jz6le1/video/7141043185089891590,https://www.tiktok.com/@usergvd7jz6le1/video/7140672728385850629",2023-07-26 00:00:00,73
usergw7hwoly0v,0.0034006267015975755,0.0002979401037653465,null,2781,5206,false,false,null,0.003102686597832229,2956,null,"https://www.tiktok.com/@usergw7hwoly0v/video/7093311059485871361,https://www.tiktok.com/@usergw7hwoly0v/video/7077123144011566337,https://www.tiktok.com/@usergw7hwoly0v/video/7068276173662440706,https://www.tiktok.com/@usergw7hwoly0v/video/7063958165620002049,https://www.tiktok.com/@usergw7hwoly0v/video/7063850379850632450,https://www.tiktok.com/@usergw7hwoly0v/video/7063791027940855042,https://www.tiktok.com/@usergw7hwoly0v/video/7063578969504828674,https://www.tiktok.com/@usergw7hwoly0v/video/7060458990072892673,https://www.tiktok.com/@usergw7hwoly0v/video/7058707551109532930,https://www.tiktok.com/@usergw7hwoly0v/video/7052047801018043649,https://www.tiktok.com/@usergw7hwoly0v/video/7050174955752885505,https://www.tiktok.com/@usergw7hwoly0v/video/7050167130985188609,https://www.tiktok.com/@usergw7hwoly0v/video/7050121011907316994,https://www.tiktok.com/@usergw7hwoly0v/video/7050120563653725442,https://www.tiktok.com/@usergw7hwoly0v/video/7049748861153217794,https://www.tiktok.com/@usergw7hwoly0v/video/7048615336383401217,https://www.tiktok.com/@usergw7hwoly0v/video/7048615007730388226,https://www.tiktok.com/@usergw7hwoly0v/video/7048614798556269825,https://www.tiktok.com/@usergw7hwoly0v/video/7048614635200711937,https://www.tiktok.com/@usergw7hwoly0v/video/7048614313837235458,https://www.tiktok.com/@usergw7hwoly0v/video/7046302676233096449,https://www.tiktok.com/@usergw7hwoly0v/video/7044303415890955521,https://www.tiktok.com/@usergw7hwoly0v/video/7044302073160043777,https://www.tiktok.com/@usergw7hwoly0v/video/7042242738162584833,https://www.tiktok.com/@usergw7hwoly0v/video/7042019434382232833,https://www.tiktok.com/@usergw7hwoly0v/video/7041685854309371137,https://www.tiktok.com/@usergw7hwoly0v/video/7041103622473567490,https://www.tiktok.com/@usergw7hwoly0v/video/7041103411303042306,https://www.tiktok.com/@usergw7hwoly0v/video/7040772182313569538,https://www.tiktok.com/@usergw7hwoly0v/video/7038488755778473218,https://www.tiktok.com/@usergw7hwoly0v/video/7038458981236444417,https://www.tiktok.com/@usergw7hwoly0v/video/7038458824482655490,https://www.tiktok.com/@usergw7hwoly0v/video/7038457206865530113,https://www.tiktok.com/@usergw7hwoly0v/video/7038008452756573441,https://www.tiktok.com/@usergw7hwoly0v/video/7037996011662478593",2023-07-26 00:00:00,130
usergz5g88x5tz,0.236168455821635,0.023671896504266442,null,173,73,false,false,null,0.21249655931736855,772,null,"https://www.tiktok.com/@usergz5g88x5tz/video/7038672307061099778,https://www.tiktok.com/@usergz5g88x5tz/video/7025294689217662209,https://www.tiktok.com/@usergz5g88x5tz/video/7020803518508338434,https://www.tiktok.com/@usergz5g88x5tz/video/7019928387347074305,https://www.tiktok.com/@usergz5g88x5tz/video/7019274173709077762,https://www.tiktok.com/@usergz5g88x5tz/video/7018218285405572354,https://www.tiktok.com/@usergz5g88x5tz/video/7017731070414179585,https://www.tiktok.com/@usergz5g88x5tz/video/7014941880798481666,https://www.tiktok.com/@usergz5g88x5tz/video/7014922318539410689,https://www.tiktok.com/@usergz5g88x5tz/video/7014017792705940738,https://www.tiktok.com/@usergz5g88x5tz/video/7011464513635601666,https://www.tiktok.com/@usergz5g88x5tz/video/7008784312510270721,https://www.tiktok.com/@usergz5g88x5tz/video/7007371546897468674,https://www.tiktok.com/@usergz5g88x5tz/video/7006347685607296257,https://www.tiktok.com/@usergz5g88x5tz/video/7004091551919967490,https://www.tiktok.com/@usergz5g88x5tz/video/7003087038031334657,https://www.tiktok.com/@usergz5g88x5tz/video/6999065991833586946,https://www.tiktok.com/@usergz5g88x5tz/video/6995589221771726081,https://www.tiktok.com/@usergz5g88x5tz/video/6991510100934511874,https://www.tiktok.com/@usergz5g88x5tz/video/6988869499768425730,https://www.tiktok.com/@usergz5g88x5tz/video/6988110691794177281",2023-07-26 00:00:00,22
userh0td553izb,0.02212705210563883,0.00023792529145848202,null,1401,4027,false,false,null,0.021889126814180346,260,null,"https://www.tiktok.com/@userh0td553izb/video/7097463744795577602,https://www.tiktok.com/@userh0td553izb/video/7097461201449340162,https://www.tiktok.com/@userh0td553izb/video/7097461065654619394",2023-07-26 00:00:00,3
useriaeqyle4op,0.22054223149113658,0.015119916579770593,null,548,630,false,false,null,0.20542231491136598,789,null,"https://www.tiktok.com/@useriaeqyle4op/video/7097551555066383617,https://www.tiktok.com/@useriaeqyle4op/video/7096708557701123329,https://www.tiktok.com/@useriaeqyle4op/video/7094976952079092994,https://www.tiktok.com/@useriaeqyle4op/video/7089412100405202178,https://www.tiktok.com/@useriaeqyle4op/video/7086382391161277697,https://www.tiktok.com/@useriaeqyle4op/video/7086295661058067713,https://www.tiktok.com/@useriaeqyle4op/video/7085914762378300673",2023-07-25 00:00:00,7
useric8wcn6659,0.06524962926347008,0.014730598121601582,null,1445,1355,false,false,null,0.05051903114186851,5991,null,"https://www.tiktok.com/@useric8wcn6659/video/7252634096210382085,https://www.tiktok.com/@useric8wcn6659/video/7249559328250744070,https://www.tiktok.com/@useric8wcn6659/video/7249471866325175557,https://www.tiktok.com/@useric8wcn6659/video/7245910216997342469,https://www.tiktok.com/@useric8wcn6659/video/7244344230863293701,https://www.tiktok.com/@useric8wcn6659/video/7243603104271240454,https://www.tiktok.com/@useric8wcn6659/video/7242628472349150470,https://www.tiktok.com/@useric8wcn6659/video/7242386399792483590,https://www.tiktok.com/@useric8wcn6659/video/7241625520339766533,https://www.tiktok.com/@useric8wcn6659/video/7238975573454884102,https://www.tiktok.com/@useric8wcn6659/video/7237962385703685381,https://www.tiktok.com/@useric8wcn6659/video/7237198646435941637,https://www.tiktok.com/@useric8wcn6659/video/7236095736117579013,https://www.tiktok.com/@useric8wcn6659/video/7234828462245170438,https://www.tiktok.com/@useric8wcn6659/video/7232043235982494982,https://www.tiktok.com/@useric8wcn6659/video/7230924483966618885,https://www.tiktok.com/@useric8wcn6659/video/7227772389449370886,https://www.tiktok.com/@useric8wcn6659/video/7226346990035143941,https://www.tiktok.com/@useric8wcn6659/video/7225994062883540229,https://www.tiktok.com/@useric8wcn6659/video/7224861421874482438,https://www.tiktok.com/@useric8wcn6659/video/7222064412482374917,https://www.tiktok.com/@useric8wcn6659/video/7218165019383500038,https://www.tiktok.com/@useric8wcn6659/video/7212347185889824006,https://www.tiktok.com/@useric8wcn6659/video/7211670770169220357,https://www.tiktok.com/@useric8wcn6659/video/7209358665336229125,https://www.tiktok.com/@useric8wcn6659/video/7206102999582723334,https://www.tiktok.com/@useric8wcn6659/video/7204737268165217542,https://www.tiktok.com/@useric8wcn6659/video/7203659101157559558,https://www.tiktok.com/@useric8wcn6659/video/7202509386244295942,https://www.tiktok.com/@useric8wcn6659/video/7201770896145566981,https://www.tiktok.com/@useric8wcn6659/video/7199932568861428997,https://www.tiktok.com/@useric8wcn6659/video/7199541322120809734,https://www.tiktok.com/@useric8wcn6659/video/7199191841927957766,https://www.tiktok.com/@useric8wcn6659/video/7199171159164849414,https://www.tiktok.com/@useric8wcn6659/video/7198931198612180229",2023-07-25 00:00:00,99
userie4awwd15z,0.013255113366101157,0.0017123830664341206,null,901,1264,false,false,null,0.011542730299667037,1235,null,"https://www.tiktok.com/@userie4awwd15z/video/7148426625581862146,https://www.tiktok.com/@userie4awwd15z/video/7136660193915571457,https://www.tiktok.com/@userie4awwd15z/video/7136660069181033729,https://www.tiktok.com/@userie4awwd15z/video/7136659491575123202,https://www.tiktok.com/@userie4awwd15z/video/7132091129385864449,https://www.tiktok.com/@userie4awwd15z/video/7132087877940382977,https://www.tiktok.com/@userie4awwd15z/video/7128858503787203841,https://www.tiktok.com/@userie4awwd15z/video/7128438004737199361,https://www.tiktok.com/@userie4awwd15z/video/7128435318931475713,https://www.tiktok.com/@userie4awwd15z/video/7127393404350237954,https://www.tiktok.com/@userie4awwd15z/video/7125817546560785665,https://www.tiktok.com/@userie4awwd15z/video/7117641316556655874,https://www.tiktok.com/@userie4awwd15z/video/7099620269118999809,https://www.tiktok.com/@userie4awwd15z/video/7094385452010032385,https://www.tiktok.com/@userie4awwd15z/video/7092829654301543682,https://www.tiktok.com/@userie4awwd15z/video/7092828930062732545,https://www.tiktok.com/@userie4awwd15z/video/7091031458663484674,https://www.tiktok.com/@userie4awwd15z/video/7091028489893055746,https://www.tiktok.com/@userie4awwd15z/video/7091027990469020930,https://www.tiktok.com/@userie4awwd15z/video/7091027788009901313,https://www.tiktok.com/@userie4awwd15z/video/7090638309583555842,https://www.tiktok.com/@userie4awwd15z/video/7090633595705953538,https://www.tiktok.com/@userie4awwd15z/video/7090632435804687618,https://www.tiktok.com/@userie4awwd15z/video/7090632315570801921,https://www.tiktok.com/@userie4awwd15z/video/7090632161774030082,https://www.tiktok.com/@userie4awwd15z/video/7090631719245729026,https://www.tiktok.com/@userie4awwd15z/video/7090630755751120130,https://www.tiktok.com/@userie4awwd15z/video/7090630175532059905,https://www.tiktok.com/@userie4awwd15z/video/7088836404888833282,https://www.tiktok.com/@userie4awwd15z/video/7088828801303465218,https://www.tiktok.com/@userie4awwd15z/video/7088826331101809921,https://www.tiktok.com/@userie4awwd15z/video/7079052221006089474,https://www.tiktok.com/@userie4awwd15z/video/7069031420206894337,https://www.tiktok.com/@userie4awwd15z/video/7068271154900798722,https://www.tiktok.com/@userie4awwd15z/video/7066857953139232002",2023-07-25 00:00:00,57
userigjv9ms8fb,0.03823262715357349,0.004105185063061578,null,3466,8243,false,false,null,0.03412744209051191,11900,null,"https://www.tiktok.com/@userigjv9ms8fb/video/7240863445015448834,https://www.tiktok.com/@userigjv9ms8fb/video/7236836809827683585,https://www.tiktok.com/@userigjv9ms8fb/video/7236198270450650370,https://www.tiktok.com/@userigjv9ms8fb/video/7234179845603757314,https://www.tiktok.com/@userigjv9ms8fb/video/7221727041270418689,https://www.tiktok.com/@userigjv9ms8fb/video/7212051372550753538,https://www.tiktok.com/@userigjv9ms8fb/video/7212045293393595649,https://www.tiktok.com/@userigjv9ms8fb/video/7211285887873797377,https://www.tiktok.com/@userigjv9ms8fb/video/7208291123679235330,https://www.tiktok.com/@userigjv9ms8fb/video/7204857528620944641,https://www.tiktok.com/@userigjv9ms8fb/video/7202237980482866434,https://www.tiktok.com/@userigjv9ms8fb/video/7196797882169609473,https://www.tiktok.com/@userigjv9ms8fb/video/7194864641711852801,https://www.tiktok.com/@userigjv9ms8fb/video/7193815582800760065,https://www.tiktok.com/@userigjv9ms8fb/video/7191979659289038082,https://www.tiktok.com/@userigjv9ms8fb/video/7179733329678290177,https://www.tiktok.com/@userigjv9ms8fb/video/7173045361085385986,https://www.tiktok.com/@userigjv9ms8fb/video/7173030299444546818,https://www.tiktok.com/@userigjv9ms8fb/video/7172199210073197826,https://www.tiktok.com/@userigjv9ms8fb/video/7171323687461784834,https://www.tiktok.com/@userigjv9ms8fb/video/7171184329232551170,https://www.tiktok.com/@userigjv9ms8fb/video/7169746811966491905,https://www.tiktok.com/@userigjv9ms8fb/video/7168198951449922817,https://www.tiktok.com/@userigjv9ms8fb/video/7164523193493916930,https://www.tiktok.com/@userigjv9ms8fb/video/7156620741839015170,https://www.tiktok.com/@userigjv9ms8fb/video/7145431714116963585,https://www.tiktok.com/@userigjv9ms8fb/video/7138328686486490369,https://www.tiktok.com/@userigjv9ms8fb/video/7131905092483140865,https://www.tiktok.com/@userigjv9ms8fb/video/7131132247419194625,https://www.tiktok.com/@userigjv9ms8fb/video/7128534363637091586,https://www.tiktok.com/@userigjv9ms8fb/video/7125055372280220929,https://www.tiktok.com/@userigjv9ms8fb/video/7124786781173730562,https://www.tiktok.com/@userigjv9ms8fb/video/7124456672621235457,https://www.tiktok.com/@userigjv9ms8fb/video/7122943884690296065,https://www.tiktok.com/@userigjv9ms8fb/video/7118662755745287425",2023-07-25 00:00:00,140
useriwdb1wz6ye,0.03697591864146599,0.00021107166842559722,null,1489,934,false,false,null,0.036764846973040395,13100,null,"https://www.tiktok.com/@useriwdb1wz6ye/video/7243335376910257414,https://www.tiktok.com/@useriwdb1wz6ye/video/7242626237095480581,https://www.tiktok.com/@useriwdb1wz6ye/video/7240354284699651354,https://www.tiktok.com/@useriwdb1wz6ye/video/7231879190490959109,https://www.tiktok.com/@useriwdb1wz6ye/video/7231775428610903302,https://www.tiktok.com/@useriwdb1wz6ye/video/7226219363999747334,https://www.tiktok.com/@useriwdb1wz6ye/video/7218444054973975835,https://www.tiktok.com/@useriwdb1wz6ye/video/7212600357069802778,https://www.tiktok.com/@useriwdb1wz6ye/video/7186225504842812699,https://www.tiktok.com/@useriwdb1wz6ye/video/7185396132292463898,https://www.tiktok.com/@useriwdb1wz6ye/video/7185393795649768730,https://www.tiktok.com/@useriwdb1wz6ye/video/7156637198660472091,https://www.tiktok.com/@useriwdb1wz6ye/video/7156634064328346907,https://www.tiktok.com/@useriwdb1wz6ye/video/7145424042986704155,https://www.tiktok.com/@useriwdb1wz6ye/video/7132368264943930651,https://www.tiktok.com/@useriwdb1wz6ye/video/7125385488369814810,https://www.tiktok.com/@useriwdb1wz6ye/video/7124941077521403163,https://www.tiktok.com/@useriwdb1wz6ye/video/7124929289669135643,https://www.tiktok.com/@useriwdb1wz6ye/video/7124255642122013978,https://www.tiktok.com/@useriwdb1wz6ye/video/7119479037013052698,https://www.tiktok.com/@useriwdb1wz6ye/video/7119333268364872987,https://www.tiktok.com/@useriwdb1wz6ye/video/7119123044966108443,https://www.tiktok.com/@useriwdb1wz6ye/video/7119104277146012954,https://www.tiktok.com/@useriwdb1wz6ye/video/7118714493789621530,https://www.tiktok.com/@useriwdb1wz6ye/video/7118361555053415706,https://www.tiktok.com/@useriwdb1wz6ye/video/7114683283601902874,https://www.tiktok.com/@useriwdb1wz6ye/video/7111348673631538459,https://www.tiktok.com/@useriwdb1wz6ye/video/7110852829421538586,https://www.tiktok.com/@useriwdb1wz6ye/video/7109331302054202651,https://www.tiktok.com/@useriwdb1wz6ye/video/7068170008311909658,https://www.tiktok.com/@useriwdb1wz6ye/video/7063734049013026074,https://www.tiktok.com/@useriwdb1wz6ye/video/7056723125999832347,https://www.tiktok.com/@useriwdb1wz6ye/video/7048086886451006746,https://www.tiktok.com/@useriwdb1wz6ye/video/7041579504233434394,https://www.tiktok.com/@useriwdb1wz6ye/video/7041563436664261915",2023-07-25 00:00:00,256
userja99grfqbj,0.32067510548523204,0.06751054852320675,null,79,118,false,false,null,0.25316455696202533,120,null,"https://www.tiktok.com/@userja99grfqbj/video/6794865309959343365,https://www.tiktok.com/@userja99grfqbj/video/6794326076849016069,https://www.tiktok.com/@userja99grfqbj/video/6793550529239764229,https://www.tiktok.com/@userja99grfqbj/video/6792517132044356869,https://www.tiktok.com/@userja99grfqbj/video/6792515592734674181,https://www.tiktok.com/@userja99grfqbj/video/6791833149526576390",2023-07-25 00:00:00,6
